marker;r2_null;r2_full;r2_delta;lrt_stat;lrt_df;lrt_pvalue;beta_marker;beta_marker_se;beta_marker_pvalue;r2_delta_ci_low;r2_delta_ci_high;n_bootstrap
WM_all;0.23935545664731914;0.5784857484234256;0.33913029177610643;29.280390936713673;1;6.262624631296826e-08;-13.77424590352918;2.234260401850442;7.047705487334686e-10;0.27320635276205896;0.5867478062167756;500
